,index,Website,食譜名稱,圖片連結,點擊次數,烹飪時間,有無影片,食材種類,烹飪步驟,url,按讚數
124,4010,楊桃,蔬菜羊肉鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/bk180-039_1.jpg,,,,9,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-0136,0
125,4063,楊桃,樹子炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/pk01-127_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0268,1
126,4091,楊桃,蔬菜大蛋餅(1),https://d3l76hx23vw40a.cloudfront.net/recipe/aa010-023_1.jpg,,,,5,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0775,0
127,4116,楊桃,蚵嗲(7),https://d3l76hx23vw40a.cloudfront.net/recipe/whk071-033_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B02-0439,3
128,4119,楊桃,蚵嗲(3),https://d3l76hx23vw40a.cloudfront.net/recipe/bk77-041b_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B02-087,1
129,4139,楊桃,咖哩高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/gy59-013a_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0591,0
130,4157,楊桃,怪味雞(4),https://d3l76hx23vw40a.cloudfront.net/recipe/bk187-043_1.jpg,,,,5,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1451,5
131,4170,楊桃,醋溜高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/gy71-062_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0616,0
132,4196,楊桃,魯肉飯便當,https://d3l76hx23vw40a.cloudfront.net/recipe/box-123_1.jpg,,,,19,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-126,0
133,4210,楊桃,臭臭鍋(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk103-016_1.jpg,,,,14,7,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-749,0
134,4220,楊桃,豆絲素春捲,https://d3l76hx23vw40a.cloudfront.net/recipe/whk47-023b_1.jpg,,,,13,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-0232,1
135,4232,楊桃,高麗菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/whk14-129a_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-198,0
136,4250,楊桃,蚵嗲(1),https://d3l76hx23vw40a.cloudfront.net/recipe/fk03-026a_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B02-078,1
137,4303,楊桃,蔬菜排骨湯,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn15-059_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1281,0
138,4317,楊桃,蔬菜四物湯,https://d3l76hx23vw40a.cloudfront.net/recipe/hq16-013b_1.jpg,,,,6,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-154,1
139,4324,楊桃,宮保高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/gy59-011_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0588,0
140,4331,楊桃,紅燒番茄牛肉,https://d3l76hx23vw40a.cloudfront.net/recipe/whk092-014a_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-1102,0
141,4338,楊桃,三杯醬炒意麵,https://d3l76hx23vw40a.cloudfront.net/recipe/bk94-037b_1.jpg,,,,13,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-560,0
142,4404,楊桃,珍菇菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn49-024b_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0334,0
143,4459,楊桃,藍帶起士豬排,https://d3l76hx23vw40a.cloudfront.net/recipe/ck61-020_1.jpg,,,,10,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1053,18
144,4482,楊桃,沙茶拌米粉,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn30-046a_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0936,0
145,4522,楊桃,玉米蔬菜煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn16-036_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=C01-0357,0
146,4548,楊桃,培根辣炒高麗菜乾,https://d3l76hx23vw40a.cloudfront.net/recipe/whk36-073c_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-135,0
147,4658,楊桃,豬皮滷高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/dry-037_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-134,0
148,4660,楊桃,回鍋肉片(1),https://d3l76hx23vw40a.cloudfront.net/recipe/gy34-015a_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1577,0
149,4665,楊桃,雞絲炒麵,https://d3l76hx23vw40a.cloudfront.net/recipe/gy33-042a_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1115,0
150,4669,楊桃,南瓜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/gy12-098_1.jpg,,,,7,1,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0209,0
151,4692,楊桃,蟹肉條炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn47-044b_1.jpg,,,,5,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0707,0
152,4715,楊桃,蔬菜粥(1),https://d3l76hx23vw40a.cloudfront.net/recipe/yqn36-013b_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0686,0
153,4775,楊桃,港式泡菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk75-047a_1.jpg,,,,8,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-250,0
154,4792,楊桃,餃皮炒麵,https://d3l76hx23vw40a.cloudfront.net/recipe/whk078-015a_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3051,0
155,4801,楊桃,海鮮炒麵(6),https://d3l76hx23vw40a.cloudfront.net/recipe/bk183-032_1.jpg,,,,15,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B04-0407,0
156,4813,楊桃,鼠鞠粿(3),https://d3l76hx23vw40a.cloudfront.net/recipe/whk17-027a_1.jpg,,,,9,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-211,1
157,4891,楊桃,鮮蔬煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/whk093-027a_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0923,1
158,4901,楊桃,高麗菜酸煮魚湯,https://d3l76hx23vw40a.cloudfront.net/recipe/bk143-039a_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0910,0
159,4930,楊桃,木耳豆包炒高麗菜絲,https://d3l76hx23vw40a.cloudfront.net/recipe/pk01-091_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0264,0
160,4978,楊桃,清蒸菜肉卷,https://d3l76hx23vw40a.cloudfront.net/recipe/bk110-030_1.jpg,,,,13,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-0951,1
161,4980,楊桃,藍帶豬排,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn07-030_1.jpg,,,,12,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1199,0
162,4991,楊桃,蒙古風味鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/gy12-048_1.jpg,,,,13,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-0101,0
163,5034,楊桃,香辣高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk172-036_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0556,0
164,5036,楊桃,高麗菜水餃,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,11,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0240,0
165,5071,楊桃,蕃茄蔬菜燉牛肉,https://d3l76hx23vw40a.cloudfront.net/recipe/ck53-023_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0475,0
166,5198,楊桃,羅宋湯(7),https://d3l76hx23vw40a.cloudfront.net/recipe/whk065-036a_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-1047,0
167,5262,楊桃,高麗菜肉燥飯,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn093-037a_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2621,0
168,5360,楊桃,滷高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/ck86-033a_1.jpg,,,,3,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0427,0
169,5450,楊桃,高麗菜乾,https://d3l76hx23vw40a.cloudfront.net/recipe/whk36-073b_1.jpg,,,,2,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-134,1
170,5467,楊桃,XO醬高麗菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/gy35-061_1.jpg,,,,5,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0529,0
171,5491,楊桃,蔬菜煎餅(4),https://d3l76hx23vw40a.cloudfront.net/recipe/yqn31-020_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0661,0
172,5537,楊桃,椒麻雞腿(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk055-014b_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1814,0
173,5563,楊桃,燙高麗菜淋肉燥,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn41-043_1.jpg,,,,3,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0701,0
174,5582,楊桃,培根高麗菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/yq32-008b_1.jpg,,,,4,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0731,7
175,5591,楊桃,火爆高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk188-037b_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0667,0
176,5593,楊桃,沙拉魚卵,https://d3l76hx23vw40a.cloudfront.net/recipe/bk137-042b_1.jpg,,,,3,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0888,0
177,5604,楊桃,白玉南瓜鑲福袋  ,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn70-044_1.jpg,,,,19,7,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0616,0
178,5714,楊桃,台式泡菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/ck82-012_1.jpg,,,,5,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0403,1
179,5741,楊桃,素炒粄條,https://d3l76hx23vw40a.cloudfront.net/recipe/whk057-095a_1.jpg,,,,13,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-0237,1
180,5785,楊桃,南瓜拌高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/gy61-070b_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0518,0
181,5788,楊桃,蔬菜牛肉湯,https://d3l76hx23vw40a.cloudfront.net/recipe/ck64-027a_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0517,1
182,5797,楊桃,高麗菜乾包,https://d3l76hx23vw40a.cloudfront.net/recipe/bk190-023b_1.jpg,,,,9,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0681,1
183,5839,楊桃,高麗蔬菜卷,https://d3l76hx23vw40a.cloudfront.net/recipe/whk054-094_1.jpg,,,,6,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0803,0
184,5843,楊桃,蕃茄芹菜湯,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn23-048_1.jpg,,,,17,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F07-0434,0
185,5868,楊桃,寧波年糕(2),https://d3l76hx23vw40a.cloudfront.net/recipe/maria-062_1.jpg,,,,11,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-199,0
186,5906,楊桃,台式炒米粉(1),https://d3l76hx23vw40a.cloudfront.net/recipe/m384_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0962,4
187,5912,楊桃,菜乾麵線,https://d3l76hx23vw40a.cloudfront.net/recipe/dry-026_1.jpg,,,,10,1,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-055,1
188,5917,楊桃,高麗菜酸,https://d3l76hx23vw40a.cloudfront.net/recipe/bk134-028b_1.jpg,,,,2,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0397,1
189,5926,楊桃,紅蘿蔔煎餅(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk152-026a_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0841,0
190,5972,楊桃,培根高麗菜掛包,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn18-034_1.jpg,,,,7,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0434,0
191,5988,楊桃,雞肉五穀米菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn49-014_1.jpg,,,,4,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1514,0
192,6005,楊桃,蔬菜濃湯	,https://d3l76hx23vw40a.cloudfront.net/recipe/bk156-046b_1.jpg,,,,13,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0892,0
193,6019,楊桃,糖醋高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk11-1282_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F03-009,0
194,6022,楊桃,素總匯春捲,https://d3l76hx23vw40a.cloudfront.net/recipe/whk47-023c_1.jpg,,,,14,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0780,0
195,6065,楊桃,腸旺臭臭鍋(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk103-017_1.jpg,,,,14,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-751,0
196,6126,楊桃,涼拌高麗菜芽佐腰果芝麻醬,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn05-018_1.jpg,,,,4,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0301,0
197,6154,楊桃,客家炒米苔目(1),https://d3l76hx23vw40a.cloudfront.net/recipe/gy51-071a_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0579,0
198,6203,楊桃,五色福袋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk064-102_1.jpg,,,,18,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0828,6
199,6269,楊桃,蔬菜蛋餅燒,https://d3l76hx23vw40a.cloudfront.net/recipe/gy56-021_1.jpg,,,,8,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0582,1
200,6287,楊桃,蚵嗲(2),https://d3l76hx23vw40a.cloudfront.net/recipe/hq01-016b_1.jpg,,,,18,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-141,0
201,6316,楊桃,炒回鍋肉片,https://d3l76hx23vw40a.cloudfront.net/recipe/gy55-032b_1.jpg,,,,11,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1816,1
202,6339,楊桃,起司饅頭三明治,https://d3l76hx23vw40a.cloudfront.net/recipe/bk45-042_1.jpg,,,,5,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-400,18
203,6393,楊桃,菜飯煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/bk60-023_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-479,0
204,6419,楊桃,無油清炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn26-043a_1.jpg,,,,2,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0502,0
205,6472,楊桃,高麗菜肉卷,https://d3l76hx23vw40a.cloudfront.net/recipe/bk59-035b_1.jpg,,,,29,8,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-296,0
206,6509,楊桃,臭豆腐(3),https://d3l76hx23vw40a.cloudfront.net/recipe/gy67-009_1.jpg,,,,13,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0337,0
207,6536,楊桃,蔬菜地瓜卷,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn074-021a_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1273,1
208,6572,楊桃,養生土司春卷,https://d3l76hx23vw40a.cloudfront.net/recipe/bk27-011_1.jpg,,,,13,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-149,0
209,6586,楊桃,醋溜高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk88-016a_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-173,0
210,6659,楊桃,番茄蛋炒飯,https://d3l76hx23vw40a.cloudfront.net/recipe/whk104-013a_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3410,0
211,6671,楊桃,培根高麗菜苗,https://d3l76hx23vw40a.cloudfront.net/recipe/bk119-042a_1.jpg,,,,8,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0314,0
212,6681,楊桃,回鍋肉(5),https://d3l76hx23vw40a.cloudfront.net/recipe/gy47-034_1.jpg,,,,11,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1740,0
213,6688,楊桃,鮮蔬乾拌麵,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn52-045a_1.jpg,,,,10,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0715,0
214,6703,楊桃,沙茶羊肉鍋(1),https://d3l76hx23vw40a.cloudfront.net/recipe/yqn09-023_1.jpg,,,,12,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-0092,1
215,6725,楊桃,香煎雞腿,https://d3l76hx23vw40a.cloudfront.net/recipe/whk44-074_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-631,1
216,6731,楊桃,肉絲炒米粉(2),https://d3l76hx23vw40a.cloudfront.net/recipe/bk199-044_1.jpg,,,,10,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0980,0
217,6732,楊桃,炒高麗菜苗,https://d3l76hx23vw40a.cloudfront.net/recipe/bk114-043c_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0295,0
218,6782,楊桃,羅宋湯(8),https://d3l76hx23vw40a.cloudfront.net/recipe/whk075-089b_1.jpg,,,,8,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-1073,0
219,6825,楊桃,高麗菜泡菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk46-076b_1.jpg,,,,4,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-227,1
220,6875,楊桃,沙茶羊肉(2),https://d3l76hx23vw40a.cloudfront.net/recipe/bk104-040_1.jpg,,,,15,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-070,0
221,6916,楊桃,泡菜炸雞塊,https://d3l76hx23vw40a.cloudfront.net/recipe/ck77-037_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-0861,0
222,6929,楊桃,台式麻辣鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn092-032_1.jpg,,,,15,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2623,0
223,6988,楊桃,鳳梨咖哩醬,https://d3l76hx23vw40a.cloudfront.net/recipe/bk74-033a_1.jpg,,,,14,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-483,0
224,7009,楊桃,炒回鍋肉片(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk178-039a_1.jpg,,,,11,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1935,0
225,7080,楊桃,櫻花蝦炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk46-076a_1.jpg,,,,5,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-226,0
226,7093,楊桃,蚵嗲(4),https://d3l76hx23vw40a.cloudfront.net/recipe/bk105-028_1.jpg,,,,18,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-266,1
227,7199,楊桃,高麗菜培根煎餅(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk176-028_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0639,0
228,7209,楊桃,蒜酥高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn40-039b_1.jpg,,,,4,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0692,0
229,7262,楊桃,紅梅石榴球,https://d3l76hx23vw40a.cloudfront.net/recipe/yt13-059_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0141,1
230,7276,楊桃,枸杞拌炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/pk01-100_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0265,1
231,7300,楊桃,培根高麗蔥抓餅,https://d3l76hx23vw40a.cloudfront.net/recipe/ck73-015_1.jpg,,,,9,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0377,0
232,7520,楊桃,海鮮炒麵(3),https://d3l76hx23vw40a.cloudfront.net/recipe/gy33-015_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1002,0
233,7555,楊桃,泰式嘎多嘎多,https://d3l76hx23vw40a.cloudfront.net/recipe/bk189-017b_1.jpg,,,,5,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0683,0
234,7565,楊桃,海鮮炒麵(2),https://d3l76hx23vw40a.cloudfront.net/recipe/gy31-015b_1.jpg,,,,13,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B04-0305,0
235,7672,楊桃,台式經典炒麵,https://d3l76hx23vw40a.cloudfront.net/recipe/whk056-096a_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-1311,0
236,7677,楊桃,金色春捲炸,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn35-040_1.jpg,,,,8,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2021,0
237,7692,楊桃,健康素菜包,https://d3l76hx23vw40a.cloudfront.net/recipe/bk45-019c_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-074,0
238,7755,楊桃,清炒槓子頭,https://d3l76hx23vw40a.cloudfront.net/recipe/whk056-105_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B04-0568,0
239,7792,楊桃,蔬菜高湯冷凍塊,https://d3l76hx23vw40a.cloudfront.net/recipe/whk051-025a_1.jpg,,,,5,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0794,1
240,7847,楊桃,高麗菜厚蛋餅,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,9,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0418,0
241,7854,楊桃,清蒸時蔬(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk061-060a_1.jpg,,,,10,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0817,1
242,7870,楊桃,什錦菇菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn47-011_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0329,0
243,7875,楊桃,沙茶蔬菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk099-015a_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0997,1
244,7883,楊桃,蕃茄銀耳燉蔬菜,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn66-029b_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F03-0113,0
245,7906,楊桃,白甘蔗湯頭,https://d3l76hx23vw40a.cloudfront.net/recipe/bk127-041a_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0638,0
246,7989,楊桃,糖醋高麗菜絲,https://d3l76hx23vw40a.cloudfront.net/recipe/whk19-119_1.jpg,,,,7,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-048,0
247,8104,楊桃,地瓜炒米粉,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn074-014_1.jpg,,,,11,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1267,0
248,8128,楊桃,什錦湯麵(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk105-013b_1.jpg,,,,17,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3424,6
249,8131,楊桃,牛肉蔬菜盒,https://d3l76hx23vw40a.cloudfront.net/recipe/ck87-038_1.jpg,,,,14,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0661,0
250,8148,楊桃,綜合蔬菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk087-008a_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1564,0
251,8174,楊桃,紅糟炒飯,https://d3l76hx23vw40a.cloudfront.net/recipe/ck33-030_1.jpg,,,,10,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-671,0
252,8247,楊桃,涼拌高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk065-103_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0835,0
253,8250,楊桃,黃豆糙米菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/bk168-010a_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0865,0
254,8273,楊桃,涼拌高麗菜(2),https://d3l76hx23vw40a.cloudfront.net/recipe/whk102-045b_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1021,2
255,8431,楊桃,清炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk55-022c_1.jpg,,,,4,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-089,0
